measurement_index,measurement_time,measurement_type,data_index,F1,F2,F3,F4,F5,F6,F7,F8
97,2025-10-05 17:23:36,LED+UV,0,30,38,28,24,15,14,15,9
97,2025-10-05 17:23:36,LED+UV,1,29,39,28,24,15,15,16,9
97,2025-10-05 17:23:36,LED+UV,2,29,39,28,24,15,15,16,9
97,2025-10-05 17:23:36,LED+UV,3,29,39,28,24,15,15,16,9
97,2025-10-05 17:23:36,LED+UV,4,29,39,28,24,15,15,16,9
98,2025-10-05 17:24:34,LED Only,0,0,0,0,0,0,0,0,0
98,2025-10-05 17:24:34,LED Only,1,0,0,0,0,0,0,0,0
98,2025-10-05 17:24:34,LED Only,2,0,0,0,0,0,0,0,0
98,2025-10-05 17:24:34,LED Only,3,7,45,26,50,80,80,64,37
98,2025-10-05 17:24:34,LED Only,4,7,45,26,50,81,80,64,37
98,2025-10-05 17:24:34,UV Only,0,7,45,26,50,81,80,64,37
98,2025-10-05 17:24:34,UV Only,1,7,45,26,50,81,80,64,37
98,2025-10-05 17:24:34,UV Only,2,7,45,26,50,81,80,64,37
98,2025-10-05 17:24:34,UV Only,3,7,45,26,50,81,80,64,37
98,2025-10-05 17:24:34,UV Only,4,7,45,26,50,81,80,64,37
98,2025-10-05 17:24:34,LED+UV,0,0,0,0,0,0,0,0,0
98,2025-10-05 17:24:34,LED+UV,1,0,0,0,0,0,0,0,0
98,2025-10-05 17:24:34,LED+UV,2,0,0,0,0,0,0,0,0
98,2025-10-05 17:24:34,LED+UV,3,29,39,28,24,15,14,15,9
98,2025-10-05 17:24:34,LED+UV,4,29,39,28,24,15,14,15,9
99,2025-10-05 17:25:37,LED Only,0,7,45,26,50,81,80,64,37
99,2025-10-05 17:25:37,LED Only,1,7,45,26,49,81,80,64,37
99,2025-10-05 17:25:37,LED Only,2,7,45,25,50,81,80,64,37
99,2025-10-05 17:25:37,LED Only,3,7,45,26,50,81,80,64,37
99,2025-10-05 17:25:37,LED Only,4,7,45,26,50,81,80,64,37
99,2025-10-05 17:25:37,UV Only,0,7,46,26,49,81,80,64,37
99,2025-10-05 17:25:37,UV Only,1,7,46,26,49,81,80,64,37
99,2025-10-05 17:25:37,UV Only,2,7,45,26,50,81,80,64,37
99,2025-10-05 17:25:37,UV Only,3,7,45,26,50,81,80,64,37
99,2025-10-05 17:25:37,UV Only,4,7,45,26,50,81,80,64,37
99,2025-10-05 17:25:37,LED+UV,0,0,0,0,0,0,0,0,0
99,2025-10-05 17:25:37,LED+UV,1,0,0,0,0,0,0,0,0
99,2025-10-05 17:25:37,LED+UV,2,0,0,0,0,0,0,0,0
99,2025-10-05 17:25:37,LED+UV,3,0,0,0,0,0,0,0,0
99,2025-10-05 17:25:37,LED+UV,4,29,39,28,23,15,14,15,8
100,2025-10-05 17:26:34,LED Only,0,0,0,0,0,0,0,0,0
100,2025-10-05 17:26:34,LED Only,1,0,0,0,0,0,0,0,0
100,2025-10-05 17:26:34,LED Only,2,7,45,26,49,81,80,64,37
100,2025-10-05 17:26:34,LED Only,3,7,45,26,49,81,80,64,37
100,2025-10-05 17:26:34,LED Only,4,7,45,26,50,81,80,64,37
100,2025-10-05 17:26:34,UV Only,0,7,45,26,50,81,80,64,37
100,2025-10-05 17:26:34,UV Only,1,7,45,26,50,81,80,64,37
100,2025-10-05 17:26:34,UV Only,2,7,45,26,50,81,80,64,37
100,2025-10-05 17:26:34,UV Only,3,0,0,0,0,0,0,0,0
100,2025-10-05 17:26:34,UV Only,4,0,0,0,0,0,0,0,0
100,2025-10-05 17:26:34,LED+UV,0,30,40,28,24,15,15,15,8
100,2025-10-05 17:26:34,LED+UV,1,29,38,28,24,15,15,16,9
100,2025-10-05 17:26:34,LED+UV,2,29,38,28,24,15,15,16,9
100,2025-10-05 17:26:34,LED+UV,3,29,38,28,24,15,15,16,9
100,2025-10-05 17:26:34,LED+UV,4,0,0,0,0,0,0,0,0
101,2025-10-05 17:27:34,LED Only,0,0,0,0,0,0,0,0,0
101,2025-10-05 17:27:34,LED Only,1,0,0,0,0,0,0,0,0
101,2025-10-05 17:27:34,LED Only,2,7,45,26,50,81,79,64,37
101,2025-10-05 17:27:34,LED Only,3,7,45,26,50,81,80,64,37
101,2025-10-05 17:27:34,LED Only,4,7,45,26,50,81,79,64,37
101,2025-10-05 17:27:34,UV Only,0,7,45,26,50,81,79,64,37
101,2025-10-05 17:27:34,UV Only,1,7,45,26,50,81,79,64,37
101,2025-10-05 17:27:34,UV Only,2,7,45,26,50,81,79,64,37
101,2025-10-05 17:27:34,UV Only,3,0,0,0,0,0,0,0,0
101,2025-10-05 17:27:34,UV Only,4,0,0,0,0,0,0,0,0
101,2025-10-05 17:27:34,LED+UV,0,31,41,30,24,14,13,14,8
101,2025-10-05 17:27:34,LED+UV,1,29,39,28,24,15,14,15,8
101,2025-10-05 17:27:34,LED+UV,2,29,39,28,24,15,14,15,8
101,2025-10-05 17:27:34,LED+UV,3,29,39,28,24,15,14,15,8
101,2025-10-05 17:27:34,LED+UV,4,0,0,0,0,0,0,0,0
102,2025-10-05 17:28:35,LED Only,0,32,41,30,25,16,15,16,9
102,2025-10-05 17:28:35,LED Only,1,33,42,31,25,16,15,16,9
102,2025-10-05 17:28:35,LED Only,2,0,0,0,0,0,0,0,0
102,2025-10-05 17:28:35,LED Only,3,7,45,26,49,81,80,64,37
102,2025-10-05 17:28:35,LED Only,4,7,46,26,50,81,80,64,37
102,2025-10-05 17:28:35,UV Only,0,7,45,26,50,81,80,64,37
102,2025-10-05 17:28:35,UV Only,1,7,45,26,50,81,80,64,37
102,2025-10-05 17:28:35,UV Only,2,7,46,26,50,80,80,64,37
102,2025-10-05 17:28:35,UV Only,3,7,46,26,50,80,80,64,37
102,2025-10-05 17:28:35,UV Only,4,7,46,26,50,80,80,64,37
102,2025-10-05 17:28:35,LED+UV,0,0,0,0,0,0,0,0,0
102,2025-10-05 17:28:35,LED+UV,1,0,0,0,0,0,0,0,0
102,2025-10-05 17:28:35,LED+UV,2,0,0,0,0,0,0,0,0
102,2025-10-05 17:28:35,LED+UV,3,30,39,28,24,15,15,16,9
102,2025-10-05 17:28:35,LED+UV,4,30,39,28,24,15,15,16,9
103,2025-10-05 17:29:35,LED Only,0,0,0,0,0,0,0,0,0
103,2025-10-05 17:29:35,LED Only,1,0,0,0,0,0,0,0,0
103,2025-10-05 17:29:35,LED Only,2,7,46,26,50,81,80,64,37
103,2025-10-05 17:29:35,LED Only,3,7,45,26,50,81,80,64,37
103,2025-10-05 17:29:35,LED Only,4,7,45,26,50,81,80,64,37
103,2025-10-05 17:29:35,UV Only,0,7,45,26,49,81,80,64,37
103,2025-10-05 17:29:35,UV Only,1,7,45,26,49,81,80,64,37
103,2025-10-05 17:29:35,UV Only,2,0,0,0,0,0,0,0,0
103,2025-10-05 17:29:35,UV Only,3,0,0,0,0,0,0,0,0
103,2025-10-05 17:29:35,UV Only,4,0,0,0,0,0,0,0,0
103,2025-10-05 17:29:35,LED+UV,0,30,39,28,24,15,14,15,8
103,2025-10-05 17:29:35,LED+UV,1,30,39,28,24,15,14,15,8
103,2025-10-05 17:29:35,LED+UV,2,30,39,28,24,15,14,15,8
103,2025-10-05 17:29:35,LED+UV,3,30,40,28,24,15,14,15,9
103,2025-10-05 17:29:35,LED+UV,4,30,40,28,24,15,14,15,9
104,2025-10-05 17:30:34,LED Only,0,30,40,29,23,15,14,15,9
104,2025-10-05 17:30:34,LED Only,1,0,0,0,0,0,0,0,0
104,2025-10-05 17:30:34,LED Only,2,7,45,26,50,81,80,64,37
104,2025-10-05 17:30:34,LED Only,3,7,45,26,50,81,80,64,37
104,2025-10-05 17:30:34,LED Only,4,7,45,26,50,80,80,64,37
104,2025-10-05 17:30:34,UV Only,0,7,46,26,50,81,80,64,37
104,2025-10-05 17:30:34,UV Only,1,7,46,26,50,81,80,64,37
104,2025-10-05 17:30:34,UV Only,2,0,0,0,0,0,0,0,0
104,2025-10-05 17:30:34,UV Only,3,0,0,0,0,0,0,0,0
104,2025-10-05 17:30:34,UV Only,4,0,0,0,0,0,0,0,0
104,2025-10-05 17:30:34,LED+UV,0,30,38,28,23,14,13,15,8
104,2025-10-05 17:30:34,LED+UV,1,30,38,28,23,14,13,15,8
104,2025-10-05 17:30:34,LED+UV,2,30,38,28,23,14,13,15,8
104,2025-10-05 17:30:34,LED+UV,3,30,38,28,23,14,13,15,8
104,2025-10-05 17:30:34,LED+UV,4,0,0,0,0,0,0,0,0
105,2025-10-05 17:31:35,LED Only,0,0,0,0,0,0,0,0,0
105,2025-10-05 17:31:35,LED Only,1,0,0,0,0,0,0,0,0
105,2025-10-05 17:31:35,LED Only,2,7,45,25,50,81,80,64,37
105,2025-10-05 17:31:35,LED Only,3,7,45,26,50,81,80,64,37
105,2025-10-05 17:31:35,LED Only,4,7,45,26,50,81,80,64,37
105,2025-10-05 17:31:35,UV Only,0,7,45,25,50,81,80,64,37
105,2025-10-05 17:31:35,UV Only,1,7,45,25,50,81,80,64,37
105,2025-10-05 17:31:35,UV Only,2,0,0,0,0,0,0,0,0
105,2025-10-05 17:31:35,UV Only,3,0,0,0,0,0,0,0,0
105,2025-10-05 17:31:35,UV Only,4,0,0,0,0,0,0,0,0
105,2025-10-05 17:31:35,LED+UV,0,30,40,29,24,15,14,15,8
105,2025-10-05 17:31:35,LED+UV,1,30,40,29,24,15,14,15,8
105,2025-10-05 17:31:35,LED+UV,2,30,40,29,24,15,14,15,8
105,2025-10-05 17:31:35,LED+UV,3,30,40,29,24,15,14,15,8
105,2025-10-05 17:31:35,LED+UV,4,0,0,0,0,0,0,0,0
106,2025-10-05 17:32:35,LED Only,0,0,0,0,0,0,0,0,0
106,2025-10-05 17:32:35,LED Only,1,0,0,0,0,0,0,0,0
106,2025-10-05 17:32:35,LED Only,2,0,0,0,0,0,0,0,0
106,2025-10-05 17:32:35,LED Only,3,7,45,26,50,81,80,64,37
106,2025-10-05 17:32:35,LED Only,4,7,46,26,50,81,80,64,37
106,2025-10-05 17:32:35,UV Only,0,7,45,26,50,81,80,64,37
106,2025-10-05 17:32:35,UV Only,1,7,45,26,50,81,80,64,37
106,2025-10-05 17:32:35,UV Only,2,0,0,0,0,0,0,0,0
106,2025-10-05 17:32:35,UV Only,3,0,0,0,0,0,0,0,0
106,2025-10-05 17:32:35,UV Only,4,0,0,0,0,0,0,0,0
106,2025-10-05 17:32:35,LED+UV,0,0,0,0,0,0,0,0,0
106,2025-10-05 17:32:35,LED+UV,1,0,0,0,0,0,0,0,0
106,2025-10-05 17:32:35,LED+UV,2,0,0,0,0,0,0,0,0
106,2025-10-05 17:32:35,LED+UV,3,0,0,0,0,0,0,0,0
106,2025-10-05 17:32:35,LED+UV,4,31,41,30,24,15,15,16,9
107,2025-10-05 17:48:28,LED Only,0,30,38,28,24,15,15,16,9
107,2025-10-05 17:48:28,LED Only,1,0,0,0,0,0,0,0,0
107,2025-10-05 17:48:28,LED Only,2,7,45,26,50,81,80,64,36
107,2025-10-05 17:48:28,LED Only,3,7,45,26,50,81,80,64,37
107,2025-10-05 17:48:28,LED Only,4,7,45,25,49,81,80,64,37
107,2025-10-05 17:48:28,UV Only,0,7,45,26,50,81,79,64,36
107,2025-10-05 17:48:28,UV Only,1,7,45,26,50,81,79,64,36
107,2025-10-05 17:48:28,UV Only,2,7,45,26,50,81,79,64,36
107,2025-10-05 17:48:28,UV Only,3,7,45,26,50,81,79,64,36
107,2025-10-05 17:48:28,UV Only,4,7,45,26,50,81,79,64,36
107,2025-10-05 17:48:28,UV Only,5,7,45,26,50,83,82,66,38
107,2025-10-05 17:48:28,UV Only,6,38,86,55,75,96,97,81,46
107,2025-10-05 17:48:28,UV Only,7,38,86,55,75,96,97,81,46
107,2025-10-05 17:48:28,UV Only,8,38,86,55,75,96,97,81,46
107,2025-10-05 17:48:28,UV Only,9,38,86,55,75,96,97,81,46
107,2025-10-05 17:48:28,LED+UV,0,31,41,30,25,15,15,15,8
107,2025-10-05 17:48:28,LED+UV,1,31,41,30,24,16,15,16,9
107,2025-10-05 17:48:28,LED+UV,2,31,41,30,24,16,15,16,9
107,2025-10-05 17:48:28,LED+UV,3,31,41,30,24,16,15,16,9
107,2025-10-05 17:48:28,LED+UV,4,30,39,29,25,15,14,15,8
108,2025-10-05 17:49:36,LED Only,0,32,41,31,25,16,15,16,9
108,2025-10-05 17:49:36,LED Only,1,0,0,0,0,0,0,0,0
108,2025-10-05 17:49:36,LED Only,2,7,45,25,50,83,82,66,38
108,2025-10-05 17:49:36,LED Only,3,7,45,25,50,83,82,66,38
108,2025-10-05 17:49:36,LED Only,4,7,45,25,50,82,82,66,38
108,2025-10-05 17:49:36,UV Only,0,7,45,25,50,82,82,66,38
108,2025-10-05 17:49:36,UV Only,1,7,45,25,50,82,82,66,38
108,2025-10-05 17:49:36,UV Only,2,7,45,25,50,83,82,66,38
108,2025-10-05 17:49:36,UV Only,3,7,45,25,50,83,82,66,38
108,2025-10-05 17:49:36,UV Only,4,7,45,25,50,83,82,66,38
108,2025-10-05 17:49:36,LED+UV,0,0,0,0,0,0,0,0,0
108,2025-10-05 17:49:36,LED+UV,1,31,41,30,25,15,15,16,9
108,2025-10-05 17:49:36,LED+UV,2,31,41,30,25,15,15,16,9
108,2025-10-05 17:49:36,LED+UV,3,31,41,30,25,15,15,16,9
108,2025-10-05 17:49:36,LED+UV,4,32,41,31,25,15,14,15,9
109,2025-10-05 17:50:35,LED Only,0,30,39,29,24,15,14,15,9
109,2025-10-05 17:50:35,LED Only,1,30,40,29,24,15,15,15,8
109,2025-10-05 17:50:35,LED Only,2,32,41,31,25,16,15,16,9
109,2025-10-05 17:50:35,LED Only,3,37,85,54,74,97,97,82,47
109,2025-10-05 17:50:35,LED Only,4,7,45,25,50,83,82,66,38
109,2025-10-05 17:50:35,UV Only,0,7,45,25,50,82,82,66,38
109,2025-10-05 17:50:35,UV Only,1,7,45,25,50,82,82,66,38
109,2025-10-05 17:50:35,UV Only,2,7,45,25,50,82,82,66,38
109,2025-10-05 17:50:35,UV Only,3,0,0,0,0,0,0,0,0
109,2025-10-05 17:50:35,UV Only,4,0,0,0,0,0,0,0,0
109,2025-10-05 17:50:35,LED+UV,0,0,0,0,0,0,0,0,0
109,2025-10-05 17:50:35,LED+UV,1,0,0,0,0,0,0,0,0
109,2025-10-05 17:50:35,LED+UV,2,0,0,0,0,0,0,0,0
109,2025-10-05 17:50:35,LED+UV,3,0,0,0,0,0,0,0,0
109,2025-10-05 17:50:35,LED+UV,4,0,0,0,0,0,0,0,0
110,2025-10-05 17:51:35,LED Only,0,30,39,29,24,15,15,15,9
110,2025-10-05 17:51:35,LED Only,1,30,40,29,24,16,15,16,9
110,2025-10-05 17:51:35,LED Only,2,0,0,0,0,0,0,0,0
110,2025-10-05 17:51:35,LED Only,3,7,45,25,50,82,82,66,38
110,2025-10-05 17:51:35,LED Only,4,7,46,25,50,82,82,66,38
110,2025-10-05 17:51:35,UV Only,0,7,45,25,50,82,82,66,38
110,2025-10-05 17:51:35,UV Only,1,7,45,25,50,82,82,66,38
110,2025-10-05 17:51:35,UV Only,2,7,45,25,50,82,82,66,38
110,2025-10-05 17:51:35,UV Only,3,0,0,0,0,0,0,0,0
110,2025-10-05 17:51:35,UV Only,4,0,0,0,0,0,0,0,0
110,2025-10-05 17:51:35,LED+UV,0,31,41,30,25,15,14,15,9
110,2025-10-05 17:51:35,LED+UV,1,32,41,31,25,16,15,16,9
110,2025-10-05 17:51:35,LED+UV,2,32,41,31,25,16,15,16,9
110,2025-10-05 17:51:35,LED+UV,3,32,41,31,25,16,15,16,9
110,2025-10-05 17:51:35,LED+UV,4,0,0,0,0,0,0,0,0
111,2025-10-05 17:52:35,LED Only,0,0,0,0,0,0,0,0,0
111,2025-10-05 17:52:35,LED Only,1,0,0,0,0,0,0,0,0
111,2025-10-05 17:52:35,LED Only,2,0,0,0,0,0,0,0,0
111,2025-10-05 17:52:35,LED Only,3,7,46,25,50,82,81,66,38
111,2025-10-05 17:52:35,LED Only,4,7,45,25,50,82,81,66,37
111,2025-10-05 17:52:35,UV Only,0,7,46,25,50,81,81,66,37
111,2025-10-05 17:52:35,UV Only,1,7,46,25,50,81,81,66,37
111,2025-10-05 17:52:35,UV Only,2,0,0,0,0,0,0,0,0
111,2025-10-05 17:52:35,UV Only,3,0,0,0,0,0,0,0,0
111,2025-10-05 17:52:35,UV Only,4,0,0,0,0,0,0,0,0
111,2025-10-05 17:52:35,LED+UV,0,32,41,31,25,16,15,16,9
111,2025-10-05 17:52:35,LED+UV,1,32,41,31,25,16,15,16,9
111,2025-10-05 17:52:35,LED+UV,2,32,41,31,25,16,15,16,9
111,2025-10-05 17:52:35,LED+UV,3,32,41,31,25,16,15,16,9
111,2025-10-05 17:52:35,LED+UV,4,0,0,0,0,0,0,0,0
112,2025-10-05 17:53:36,LED Only,0,0,0,0,0,0,0,0,0
112,2025-10-05 17:53:36,LED Only,1,0,0,0,0,0,0,0,0
112,2025-10-05 17:53:36,LED Only,2,0,0,0,0,0,0,0,0
112,2025-10-05 17:53:36,LED Only,3,7,46,25,50,82,81,65,37
112,2025-10-05 17:53:36,LED Only,4,7,46,25,50,82,81,66,38
112,2025-10-05 17:53:36,UV Only,0,7,46,25,50,82,81,65,37
112,2025-10-05 17:53:36,UV Only,1,7,46,25,50,82,81,65,37
112,2025-10-05 17:53:36,UV Only,2,7,45,25,50,82,81,66,37
112,2025-10-05 17:53:36,UV Only,3,7,45,25,50,82,81,66,37
112,2025-10-05 17:53:36,UV Only,4,7,45,25,50,82,81,66,37
112,2025-10-05 17:53:36,LED+UV,0,0,0,0,0,0,0,0,0
112,2025-10-05 17:53:36,LED+UV,1,29,39,29,24,16,15,16,9
112,2025-10-05 17:53:36,LED+UV,2,29,39,29,24,16,15,16,9
112,2025-10-05 17:53:36,LED+UV,3,29,39,29,24,16,15,16,9
112,2025-10-05 17:53:36,LED+UV,4,32,41,30,25,16,15,16,9
113,2025-10-05 17:54:36,LED Only,0,30,39,29,24,16,15,16,9
113,2025-10-05 17:54:36,LED Only,1,32,41,31,26,16,15,16,9
113,2025-10-05 17:54:36,LED Only,2,32,41,31,25,16,15,16,9
113,2025-10-05 17:54:36,LED Only,3,39,87,56,75,97,96,81,47
113,2025-10-05 17:54:36,LED Only,4,7,46,25,50,81,81,65,37
113,2025-10-05 17:54:36,UV Only,0,7,45,25,50,82,81,66,37
113,2025-10-05 17:54:36,UV Only,1,7,45,25,50,82,81,66,37
113,2025-10-05 17:54:36,UV Only,2,0,0,0,0,0,0,0,0
113,2025-10-05 17:54:36,UV Only,3,0,0,0,0,0,0,0,0
113,2025-10-05 17:54:36,UV Only,4,0,0,0,0,0,0,0,0
113,2025-10-05 17:54:36,LED+UV,0,30,40,29,24,16,15,16,9
113,2025-10-05 17:54:36,LED+UV,1,30,40,29,24,16,15,16,9
113,2025-10-05 17:54:36,LED+UV,2,30,40,29,24,16,15,16,9
113,2025-10-05 17:54:36,LED+UV,3,32,41,31,25,16,15,16,9
113,2025-10-05 17:54:36,LED+UV,4,32,41,31,25,16,15,16,9
114,2025-10-05 17:55:36,LED Only,0,30,39,29,24,15,14,15,9
114,2025-10-05 17:55:36,LED Only,1,30,40,29,25,16,15,16,9
114,2025-10-05 17:55:36,LED Only,2,0,0,0,0,0,0,0,0
114,2025-10-05 17:55:36,LED Only,3,7,45,25,50,82,81,66,37
114,2025-10-05 17:55:36,LED Only,4,7,45,25,50,82,81,66,37
114,2025-10-05 17:55:36,UV Only,0,7,46,25,50,82,81,66,37
114,2025-10-05 17:55:36,UV Only,1,7,46,25,50,82,81,66,37
114,2025-10-05 17:55:36,UV Only,2,0,0,0,0,0,0,0,0
114,2025-10-05 17:55:36,UV Only,3,0,0,0,0,0,0,0,0
114,2025-10-05 17:55:36,UV Only,4,0,0,0,0,0,0,0,0
114,2025-10-05 17:55:36,LED+UV,0,30,39,29,24,15,14,15,9
114,2025-10-05 17:55:36,LED+UV,1,30,39,29,24,15,14,15,9
114,2025-10-05 17:55:36,LED+UV,2,30,39,29,24,15,14,15,9
114,2025-10-05 17:55:36,LED+UV,3,30,39,29,24,15,14,15,9
114,2025-10-05 17:55:36,LED+UV,4,32,41,31,26,16,15,16,9
115,2025-10-05 17:56:35,LED Only,0,0,0,0,0,0,0,0,0
115,2025-10-05 17:56:35,LED Only,1,0,0,0,0,0,0,0,0
115,2025-10-05 17:56:35,LED Only,2,0,0,0,0,0,0,0,0
115,2025-10-05 17:56:35,LED Only,3,7,45,25,50,82,81,65,37
115,2025-10-05 17:56:35,LED Only,4,7,45,25,50,82,81,65,37
115,2025-10-05 17:56:35,UV Only,0,7,45,25,50,82,81,65,37
115,2025-10-05 17:56:35,UV Only,1,7,45,25,50,82,81,65,37
115,2025-10-05 17:56:35,UV Only,2,0,0,0,0,0,0,0,0
115,2025-10-05 17:56:35,UV Only,3,0,0,0,0,0,0,0,0
115,2025-10-05 17:56:35,UV Only,4,0,0,0,0,0,0,0,0
115,2025-10-05 17:56:35,LED+UV,0,32,41,30,26,16,15,16,9
115,2025-10-05 17:56:35,LED+UV,1,32,41,31,25,16,15,16,9
115,2025-10-05 17:56:35,LED+UV,2,32,41,31,25,16,15,16,9
115,2025-10-05 17:56:35,LED+UV,3,32,41,31,25,16,15,16,9
115,2025-10-05 17:56:35,LED+UV,4,0,0,0,0,0,0,0,0
116,2025-10-05 17:57:36,LED Only,0,0,0,0,0,0,0,0,0
116,2025-10-05 17:57:36,LED Only,1,0,0,0,0,0,0,0,0
116,2025-10-05 17:57:36,LED Only,2,0,0,0,0,0,0,0,0
116,2025-10-05 17:57:36,LED Only,3,7,46,25,50,82,81,65,37
116,2025-10-05 17:57:36,LED Only,4,7,45,25,50,82,81,65,37
116,2025-10-05 17:57:36,UV Only,0,7,45,25,50,82,81,65,37
116,2025-10-05 17:57:36,UV Only,1,7,45,25,50,82,81,65,37
116,2025-10-05 17:57:36,UV Only,2,7,45,25,50,82,81,65,37
116,2025-10-05 17:57:36,UV Only,3,7,45,25,50,82,81,65,37
116,2025-10-05 17:57:36,UV Only,4,7,45,25,50,82,81,65,37
116,2025-10-05 17:57:36,LED+UV,0,0,0,0,0,0,0,0,0
116,2025-10-05 17:57:36,LED+UV,1,29,39,29,24,16,16,17,9
116,2025-10-05 17:57:36,LED+UV,2,29,39,29,24,16,16,17,9
116,2025-10-05 17:57:36,LED+UV,3,29,39,29,24,16,16,17,9
116,2025-10-05 17:57:36,LED+UV,4,32,41,31,25,16,15,16,9
117,2025-10-05 17:58:36,LED Only,0,32,41,31,25,16,15,16,9
117,2025-10-05 17:58:36,LED Only,1,32,41,31,26,16,15,16,9
117,2025-10-05 17:58:36,LED Only,2,32,42,31,26,16,16,16,9
117,2025-10-05 17:58:36,LED Only,3,32,41,30,25,15,14,15,9
117,2025-10-05 17:58:36,LED Only,4,30,39,29,24,15,15,15,8
117,2025-10-05 17:58:36,UV Only,0,32,42,31,26,16,15,16,9
117,2025-10-05 17:58:36,UV Only,1,32,42,31,26,16,15,16,9
117,2025-10-05 17:58:36,UV Only,2,32,42,31,26,16,15,16,9
117,2025-10-05 17:58:36,UV Only,3,32,41,31,25,16,15,16,9
117,2025-10-05 17:58:36,UV Only,4,32,41,31,25,16,15,16,9
117,2025-10-05 17:58:36,LED+UV,0,32,41,31,25,14,13,14,8
117,2025-10-05 17:58:36,LED+UV,1,30,39,29,24,15,15,15,9
117,2025-10-05 17:58:36,LED+UV,2,30,39,29,24,15,15,15,9
117,2025-10-05 17:58:36,LED+UV,3,30,39,29,24,15,15,15,9
117,2025-10-05 17:58:36,LED+UV,4,0,0,0,0,0,0,0,0
118,2025-10-05 17:59:35,LED Only,0,0,0,0,0,0,0,0,0
118,2025-10-05 17:59:35,LED Only,1,0,0,0,0,0,0,0,0
118,2025-10-05 17:59:35,LED Only,2,7,45,25,50,82,81,65,37
118,2025-10-05 17:59:35,LED Only,3,7,45,25,50,81,81,65,37
118,2025-10-05 17:59:35,LED Only,4,7,45,25,50,82,81,65,37
118,2025-10-05 17:59:35,UV Only,0,7,46,25,50,82,81,65,37
118,2025-10-05 17:59:35,UV Only,1,7,46,25,50,82,81,65,37
118,2025-10-05 17:59:35,UV Only,2,7,46,25,50,82,81,65,37
118,2025-10-05 17:59:35,UV Only,3,0,0,0,0,0,0,0,0
118,2025-10-05 17:59:35,UV Only,4,0,0,0,0,0,0,0,0
118,2025-10-05 17:59:35,LED+UV,0,30,39,29,24,15,14,15,9
118,2025-10-05 17:59:35,LED+UV,1,30,40,29,23,16,15,16,9
118,2025-10-05 17:59:35,LED+UV,2,30,40,29,23,16,15,16,9
118,2025-10-05 17:59:35,LED+UV,3,30,40,29,23,16,15,16,9
118,2025-10-05 17:59:35,LED+UV,4,0,0,0,0,0,0,0,0
119,2025-10-05 18:00:36,LED Only,0,0,0,0,0,0,0,0,0
119,2025-10-05 18:00:36,LED Only,1,0,0,0,0,0,0,0,0
119,2025-10-05 18:00:36,LED Only,2,7,45,25,50,82,81,65,37
119,2025-10-05 18:00:36,LED Only,3,7,45,25,50,82,81,65,37
119,2025-10-05 18:00:36,LED Only,4,7,46,25,50,82,81,65,37
119,2025-10-05 18:00:36,UV Only,0,7,45,25,50,82,81,65,37
119,2025-10-05 18:00:36,UV Only,1,7,45,25,50,82,81,65,37
119,2025-10-05 18:00:36,UV Only,2,7,45,25,50,82,81,65,37
119,2025-10-05 18:00:36,UV Only,3,0,0,0,0,0,0,0,0
119,2025-10-05 18:00:36,UV Only,4,0,0,0,0,0,0,0,0
119,2025-10-05 18:00:36,LED+UV,0,32,42,31,25,15,14,15,9
119,2025-10-05 18:00:36,LED+UV,1,31,41,30,25,16,15,16,9
119,2025-10-05 18:00:36,LED+UV,2,31,41,30,25,16,15,16,9
119,2025-10-05 18:00:36,LED+UV,3,31,41,30,25,16,15,16,9
119,2025-10-05 18:00:36,LED+UV,4,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,LED Only,0,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,LED Only,1,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,LED Only,2,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,LED Only,3,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,LED Only,4,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,UV Only,0,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,UV Only,1,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,UV Only,2,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,UV Only,3,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,UV Only,4,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,LED+UV,0,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,LED+UV,1,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,LED+UV,2,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,LED+UV,3,0,0,0,0,0,0,0,0
120,2025-10-05 18:02:36,LED+UV,4,0,0,0,0,0,0,0,0
121,2025-10-05 18:03:36,LED Only,0,0,0,0,0,0,0,0,0
121,2025-10-05 18:03:36,LED Only,1,0,0,0,0,0,0,0,0
121,2025-10-05 18:03:36,LED Only,2,6,46,25,50,82,80,65,37
121,2025-10-05 18:03:36,LED Only,3,7,45,25,50,81,81,64,37
121,2025-10-05 18:03:36,LED Only,4,7,45,25,50,81,80,64,37
121,2025-10-05 18:03:36,UV Only,0,7,45,25,50,81,81,65,37
121,2025-10-05 18:03:36,UV Only,1,7,45,25,50,81,81,65,37
121,2025-10-05 18:03:36,UV Only,2,7,45,25,50,81,81,65,37
121,2025-10-05 18:03:36,UV Only,3,0,0,0,0,0,0,0,0
